e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,0.021501779524916956,0.005697064745444164,3.7741855649633482,1.6085815139695657e-4
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.28862579970467883,0.0057603227894442045,50.105837859223065,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,ppgs,0.008894100990453818,0.005691787935623427,1.5626198816698604,0.1181531912963248
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,bmi,0.28842437041263713,0.005761253238006739,50.06278295665151,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_C3_AND_C5,ppgs,4.990270031416311e-4,0.0056892719897914616,0.08771368358501046,0.930104863150834
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_C3_AND_C5,bmi,0.2884109956530576,0.0057616455411986225,50.05705290108112,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,ppgs,0.010804940192649532,0.0058217366965912076,1.8559651107162116,0.06346890078927793
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,bmi,0.2885124294770315,0.005761388992594563,50.076887682444756,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,ppgs,0.012041453046109327,0.005723150161890127,2.103990408340521,0.03538806740210273
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,bmi,0.2885644822372625,0.005761488474306205,50.08505762428194,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,ppgs,0.006406933110722514,0.005695242291844061,1.1249623426728725,0.2606145164678552
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,bmi,0.28839316304257745,0.005761400953906396,50.05608277393688,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,ppgs,0.0011988210956334002,0.005718673101801312,0.20963273722636572,0.833955833091925
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,bmi,0.28840242160676305,0.00576178745412431,50.05433190707572,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,ppgs,0.005153017997617016,0.005743084556230279,0.8972561603723664,0.36958986335789057
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,bmi,0.2883743230383452,0.005761591227476616,50.05115976695964,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,ppgs,-0.012081498423474427,0.005686421632432773,-2.1246223379861657,0.03362676616363771
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,bmi,0.2883653623594483,0.005761085978105141,50.05399389201506,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,ppgs,-0.007776650652406874,0.005887792819088742,-1.3208091540168139,0.1865756683754015
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,bmi,0.2884015612418959,0.0057613291910865155,50.05816395426399,0
