e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,ppgs,0.0016501459545359765,0.005761950705902975,0.28638668373983883,0.774584065372923
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,bmi,0.2884142139536294,0.0057614898137199515,50.05896448290559,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,ppgs,-0.001916634833388458,0.005765590623232925,-0.3324264517958003,0.739569725382428
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,bmi,0.2884169941336286,0.005761491160345655,50.059435327906556,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,ppgs,-0.0018457346153475417,0.005777761757111251,-0.31945495382806627,0.7493838987611038
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,bmi,0.28842303016413784,0.005761547717663045,50.05999156787784,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,ppgs,0.005123074915117473,0.0057297912446716845,0.894111966100263,0.3712695780738
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,bmi,0.28835562965803363,0.005761794515608567,50.04614948986552,0
bmi,alt_log_adj,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,ppgs,0.04933310724900171,0.007766292371857406,6.352208349478231,2.1546369755439662e-10
bmi,alt_log_adj,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,bmi,0.28829858806503256,0.005757431007154107,50.0741715717994,0
bmi,alt_log_adj,REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,ppgs,-0.0016389988348634718,0.005880134599957243,-0.2787349178835786,0.7804502965586462
bmi,alt_log_adj,REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,bmi,0.2884141738628408,0.0057614903013094056,50.05895328805697,0
bmi,alt_log_adj,REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,ppgs,0.0010624891404087853,0.005886684610821508,0.18049024377076509,0.8567690031223312
bmi,alt_log_adj,REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,bmi,0.2884173510163976,0.005761514497671595,50.05929450198484,0
bmi,alt_log_adj,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,ppgs,0.003503181122160152,0.005808073398306559,0.6031571713920769,0.5464089615427156
bmi,alt_log_adj,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,bmi,0.28841380360612323,0.005761461163687427,50.059142188426,0
bmi,alt_log_adj,REACTOME_ADIPOGENESIS,ppgs,0.014233812950219893,0.006020041428392233,2.3644044845088885,0.018065783250383244
bmi,alt_log_adj,REACTOME_ADIPOGENESIS,bmi,0.2885225112172078,0.005761110683024444,50.08105677736093,0
bmi,alt_log_adj,REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,ppgs,0.0038859598510741183,0.00648671095228861,0.5990647463184856,0.5491344964113698
bmi,alt_log_adj,REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,bmi,0.288414833937816,0.00576146151460504,50.05931797109078,0
bmi,alt_log_adj,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,ppgs,-0.00274236762189525,0.005748652037263791,-0.47704533238726793,0.6333335187134157
