e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,ppgs:bmi,-0.0011363338639705834,0.005748446514251096,-0.19767668728472537,0.8432994479681537
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,ppgs,-0.012091612953296544,0.0056865439881287365,-2.126355300959435,0.033482301487655235
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,bmi,0.2883250935005412,0.005761839491633094,50.04045911366067,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,ppgs:bmi,-0.002621816133161515,0.005734160198095824,-0.45722756996432656,0.6475109876649763
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,ppgs,-0.007766113222009664,0.005888611877727663,-1.3188359809182233,0.18723460607087816
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,bmi,0.28841154338183744,0.005762086633160463,50.0533160542999,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,ppgs:bmi,-6.504892879178439e-4,0.00567081237724356,-0.11470830714276435,0.9086771416495389
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,ppgs,-8.235344924752374e-4,0.0057166322114038754,-0.14405938007213445,0.8854546041033307
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,bmi,0.28841727329232253,0.005761561115738305,50.058875971042056,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,ppgs:bmi,-0.004057025257363036,0.0057703220683694165,-0.7030847168136447,0.4820087298167621
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,-0.002678920392130484,0.005685995734772238,-0.4711435810174403,0.6375418305887499
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.2884034733754214,0.0057615528714883586,50.05655242749153,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs:bmi,-0.004685779369029472,0.005657934441555833,-0.8281784487663603,0.407576419148291
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,ppgs,0.0018102938975395645,0.005699349269585179,0.3176316824800114,0.7507666780812586
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,bmi,0.28839564536980955,0.00576175357052385,50.05345019356478,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,ppgs:bmi,0.0017413213824315245,0.005716117338306629,0.3046335964382743,0.7606474654795201
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,-0.001391318619802209,0.005682616765929858,-0.2448376649546144,0.8065839010316742
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.2884573172817475,0.005761658264143672,50.06498199952155,0
